nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.162021085619926453e-01 1.914754062891006470e-01 1.076102256774902344e-01
nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.533541679382324219e-01 2.655507922172546387e-01 3.365149199962615967e-01 3.430224359035491943e-01 2.756505310535430908e-01 1.330530643463134766e-01
nan nan nan nan nan nan nan nan nan nan nan 1.783584654331207275e-01 3.132266700267791748e-01 4.060181379318237305e-01 4.278946518898010254e-01 3.524244427680969238e-01 3.462415933609008789e-01 3.362910747528076172e-01 3.128116130828857422e-01 1.526572704315185547e-01
nan nan nan nan nan nan nan nan nan 2.308433502912521362e-01 4.123186469078063965e-01 4.843026399612426758e-01 4.104666709899902344e-01 4.104555845260620117e-01 4.046016633510589600e-01 3.771026730537414551e-01 3.621770441532135010e-01 3.498540222644805908e-01 3.376737236976623535e-01 1.665646433830261230e-01
nan nan nan nan nan nan 2.702506482601165771e-01 4.676173627376556396e-01 5.973783135414123535e-01 6.250935196876525879e-01 5.090972185134887695e-01 4.798866212368011475e-01 4.430909752845764160e-01 4.246925711631774902e-01 4.092167317867279053e-01 3.907921910285949707e-01 3.763045370578765869e-01 3.649386763572692871e-01 3.566207289695739746e-01 1.767911314964294434e-01
nan nan nan 3.484337329864501953e-01 5.942523479461669922e-01 7.435304522514343262e-01 7.596067190170288086e-01 6.148473024368286133e-01 5.975373387336730957e-01 5.772015452384948730e-01 5.265575647354125977e-01 4.902522265911102295e-01 4.593975841999053955e-01 4.367496669292449951e-01 4.182312488555908203e-01 4.016279578208923340e-01 3.881224095821380615e-01 3.778818845748901367e-01 3.711962401866912842e-01 1.844268441200256348e-01
1.000000000000000000e+00 1.022566914558410645e+00 1.066396355628967285e+00 1.007670879364013672e+00 7.899238467216491699e-01 7.499046921730041504e-01 7.114863395690917969e-01 6.457342505455017090e-01 6.058062911033630371e-01 5.708957910537719727e-01 5.321610569953918457e-01 4.981412291526794434e-01 4.691987335681915283e-01 4.456937611103057861e-01 4.263292551040649414e-01 4.101852476596832275e-01 3.973180353641510010e-01 3.878302276134490967e-01 3.819229602813720703e-01 1.899535059928894043e-01
1.000000000000000000e+00 9.963326454162597656e-01 9.825938940048217773e-01 9.198825359344482422e-01 8.222390413284301758e-01 7.597728967666625977e-01 7.068755030632019043e-01 6.541635394096374512e-01 6.105141639709472656e-01 5.718690752983093262e-01 5.355594754219055176e-01 5.031176209449768066e-01 4.750999510288238525e-01 4.515778422355651855e-01 4.320622086524963379e-01 4.161134958267211914e-01 4.036029577255249023e-01 3.945374786853790283e-01 3.890095949172973633e-01 1.935737133026123047e-01
1.000000000000000000e+00 9.814192056655883789e-01 9.530315399169921875e-01 8.966464996337890625e-01 8.253371119499206543e-01 7.628591060638427734e-01 7.074944972991943359e-01 6.569600105285644531e-01 6.126230359077453613e-01 5.731220245361328125e-01 5.373585820198059082e-01 5.055458545684814453e-01 4.779269993305206299e-01 4.544974565505981445e-01 4.349937736988067627e-01 4.191389381885528564e-01 4.067889451980590820e-01 3.979096710681915283e-01 3.925389945507049561e-01 1.953695416450500488e-01
1.000000000000000000e+00 9.814192056655883789e-01 9.530315399169921875e-01 8.966464996337890625e-01 8.253371119499206543e-01 7.628591060638427734e-01 7.074944972991943359e-01 6.569600105285644531e-01 6.126230359077453613e-01 5.731220245361328125e-01 5.373585820198059082e-01 5.055458545684814453e-01 4.779269993305206299e-01 4.544974565505981445e-01 4.349937736988067627e-01 4.191389381885528564e-01 4.067889451980590820e-01 3.979096710681915283e-01 3.925389945507049561e-01 1.953695416450500488e-01
1.000000000000000000e+00 9.963326454162597656e-01 9.825938940048217773e-01 9.198825359344482422e-01 8.222390413284301758e-01 7.597728967666625977e-01 7.068755030632019043e-01 6.541635394096374512e-01 6.105141639709472656e-01 5.718690752983093262e-01 5.355594754219055176e-01 5.031176209449768066e-01 4.750999510288238525e-01 4.515778422355651855e-01 4.320622086524963379e-01 4.161134958267211914e-01 4.036029577255249023e-01 3.945374786853790283e-01 3.890095949172973633e-01 1.935737133026123047e-01
1.000000000000000000e+00 1.022566914558410645e+00 1.066396355628967285e+00 1.007670879364013672e+00 7.899238467216491699e-01 7.499046921730041504e-01 7.114863395690917969e-01 6.457342505455017090e-01 6.058062911033630371e-01 5.708957910537719727e-01 5.321610569953918457e-01 4.981412291526794434e-01 4.691987335681915283e-01 4.456937611103057861e-01 4.263292551040649414e-01 4.101852476596832275e-01 3.973180353641510010e-01 3.878302276134490967e-01 3.819229602813720703e-01 1.899535059928894043e-01
nan nan nan 3.484337329864501953e-01 5.942523479461669922e-01 7.435304522514343262e-01 7.596067190170288086e-01 6.148473024368286133e-01 5.975373387336730957e-01 5.772015452384948730e-01 5.265575647354125977e-01 4.902522265911102295e-01 4.593975841999053955e-01 4.367496669292449951e-01 4.182312488555908203e-01 4.016279578208923340e-01 3.881224095821380615e-01 3.778818845748901367e-01 3.711962401866912842e-01 1.844268441200256348e-01
nan nan nan nan nan nan 2.702506482601165771e-01 4.676173627376556396e-01 5.973783135414123535e-01 6.250935196876525879e-01 5.090972185134887695e-01 4.798866212368011475e-01 4.430909752845764160e-01 4.246925711631774902e-01 4.092167317867279053e-01 3.907921910285949707e-01 3.763045370578765869e-01 3.649386763572692871e-01 3.566207289695739746e-01 1.767911314964294434e-01
nan nan nan nan nan nan nan nan nan 2.308433502912521362e-01 4.123186469078063965e-01 4.843026399612426758e-01 4.104666709899902344e-01 4.104555845260620117e-01 4.046016633510589600e-01 3.771026730537414551e-01 3.621770441532135010e-01 3.498540222644805908e-01 3.376737236976623535e-01 1.665646433830261230e-01
nan nan nan nan nan nan nan nan nan nan nan 1.783584654331207275e-01 3.132266700267791748e-01 4.060181379318237305e-01 4.278946518898010254e-01 3.524244427680969238e-01 3.462415933609008789e-01 3.362910747528076172e-01 3.128116130828857422e-01 1.526572704315185547e-01
nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.533541679382324219e-01 2.655507922172546387e-01 3.365149199962615967e-01 3.430224359035491943e-01 2.756505310535430908e-01 1.330530643463134766e-01
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.162021085619926453e-01 1.914754062891006470e-01 1.076102256774902344e-01
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
