nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 3.286692619323730469e+00 1.017714977264404297e+00 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.337511062622070312e+00 1.794353485107421875e+00 1.147836685180664062e+00 4.849354743957519531e+00 1.801883220672607422e+00 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan 5.044738769531250000e+00 2.238075256347656250e+00 1.596439361572265625e+00 6.676439285278320312e+00 3.486417770385742188e+00 2.382165908813476562e+00 2.594613075256347656e+00 1.340463161468505859e+00 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan 6.529235839843750000e+00 3.133811950683593750e+00 8.277839660644531250e+00 4.549190521240234375e+00 3.405200958251953125e+00 4.068618774414062500e+00 3.092712402343750000e+00 2.299798965454101562e+00 1.806468009948730469e+00 9.653549194335937500e-01 0.000000000000000000e+00
nan nan nan nan nan nan 7.643836975097656250e+00 3.149887084960937500e+00 2.205665588378906250e+00 9.983734130859375000e+00 5.906730651855468750e+00 5.675830841064453125e+00 4.275638580322265625e+00 3.406562805175781250e+00 3.100124359130859375e+00 2.516014099121093750e+00 1.917850494384765625e+00 1.366105079650878906e+00 7.144880294799804688e-01 0.000000000000000000e+00
nan nan nan 9.855194091796875000e+00 3.760391235351562500e+00 2.412109375000000000e+00 1.139780426025390625e+01 5.899902343750000000e+00 4.423980712890625000e+00 5.764663696289062500e+00 4.833534240722656250e+00 4.243114471435546875e+00 3.470973968505859375e+00 2.845283508300781250e+00 2.409301757812500000e+00 1.953367233276367188e+00 1.489484786987304688e+00 1.025611877441406250e+00 5.264935493469238281e-01 0.000000000000000000e+00
0.000000000000000000e+00 4.629669189453125000e-01 1.273803710937500000e+00 1.370504760742187500e+01 6.534622192382812500e+00 4.546188354492187500e+00 5.963851928710937500e+00 4.627937316894531250e+00 3.825691223144531250e+00 3.817405700683593750e+00 3.419616699218750000e+00 2.992126464843750000e+00 2.519851684570312500e+00 2.094299316406250000e+00 1.738426208496093750e+00 1.398672103881835938e+00 1.061109542846679688e+00 7.203645706176757812e-01 3.658752441406250000e-01 0.000000000000000000e+00
0.000000000000000000e+00 8.224792480468750000e-01 2.056198120117187500e+00 5.346069335937500000e+00 4.126876831054687500e+00 3.274154663085937500e+00 3.283470153808593750e+00 2.822303771972656250e+00 2.433425903320312500e+00 2.259666442871093750e+00 2.035400390625000000e+00 1.785934448242187500e+00 1.522006988525390625e+00 1.273639678955078125e+00 1.051429748535156250e+00 8.417835235595703125e-01 6.359157562255859375e-01 4.288616180419921875e-01 2.166423797607421875e-01 0.000000000000000000e+00
0.000000000000000000e+00 3.595123291015625000e-01 7.823944091796875000e-01 1.496215820312500000e+00 1.352645874023437500e+00 1.140075683593750000e+00 1.073585510253906250e+00 9.443817138671875000e-01 8.260498046875000000e-01 7.524261474609375000e-01 6.763992309570312500e-01 5.941925048828125000e-01 5.086059570312500000e-01 4.268226623535156250e-01 3.518714904785156250e-01 2.811126708984375000e-01 2.119102478027343750e-01 1.425209045410156250e-01 7.183265686035156250e-02 0.000000000000000000e+00
0.000000000000000000e+00 -3.595123291015625000e-01 -7.823944091796875000e-01 -1.496215820312500000e+00 -1.352645874023437500e+00 -1.140075683593750000e+00 -1.073585510253906250e+00 -9.443817138671875000e-01 -8.260498046875000000e-01 -7.524261474609375000e-01 -6.763992309570312500e-01 -5.941925048828125000e-01 -5.086059570312500000e-01 -4.268226623535156250e-01 -3.518714904785156250e-01 -2.811126708984375000e-01 -2.119102478027343750e-01 -1.425209045410156250e-01 -7.183265686035156250e-02 0.000000000000000000e+00
0.000000000000000000e+00 -8.224792480468750000e-01 -2.056198120117187500e+00 -5.346069335937500000e+00 -4.126876831054687500e+00 -3.274154663085937500e+00 -3.283470153808593750e+00 -2.822303771972656250e+00 -2.433425903320312500e+00 -2.259666442871093750e+00 -2.035400390625000000e+00 -1.785934448242187500e+00 -1.522006988525390625e+00 -1.273639678955078125e+00 -1.051429748535156250e+00 -8.417835235595703125e-01 -6.359157562255859375e-01 -4.288616180419921875e-01 -2.166423797607421875e-01 0.000000000000000000e+00
0.000000000000000000e+00 -4.629669189453125000e-01 -1.273803710937500000e+00 -1.370504760742187500e+01 -6.534622192382812500e+00 -4.546188354492187500e+00 -5.963851928710937500e+00 -4.627937316894531250e+00 -3.825691223144531250e+00 -3.817405700683593750e+00 -3.419616699218750000e+00 -2.992126464843750000e+00 -2.519851684570312500e+00 -2.094299316406250000e+00 -1.738426208496093750e+00 -1.398672103881835938e+00 -1.061109542846679688e+00 -7.203645706176757812e-01 -3.658752441406250000e-01 0.000000000000000000e+00
nan nan nan -9.855194091796875000e+00 -3.760391235351562500e+00 -2.412109375000000000e+00 -1.139780426025390625e+01 -5.899902343750000000e+00 -4.423980712890625000e+00 -5.764663696289062500e+00 -4.833534240722656250e+00 -4.243114471435546875e+00 -3.470973968505859375e+00 -2.845283508300781250e+00 -2.409301757812500000e+00 -1.953367233276367188e+00 -1.489484786987304688e+00 -1.025611877441406250e+00 -5.264935493469238281e-01 0.000000000000000000e+00
