nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.033449172973632812e-01 4.916524887084960938e-02 3.982114791870117188e-02 1.616756916046142578e-01 9.987616539001464844e-02 8.766412734985351562e-02 1.146264076232910156e-01 1.061062812805175781e-01 1.019122600555419922e-01 9.348106384277343750e-02 8.682799339294433594e-02 8.313322067260742188e-02 7.892584800720214844e-02 7.485294342041015625e-02 7.131361961364746094e-02 6.760394573211669922e-02 6.372666358947753906e-02 5.970990657806396484e-02 5.531942844390869141e-02 5.045676231384277344e-02 4.513144493103027344e-02 3.941965103149414062e-02 3.339421749114990234e-02 2.709823846817016602e-02 2.056515216827392578e-02 1.383423805236816406e-02 6.956696510314941406e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.042938232421875000e-01 5.125474929809570312e-02 4.182720184326171875e-02 1.668386459350585938e-01 1.026606559753417969e-01 8.876323699951171875e-02 1.136765480041503906e-01 1.021785736083984375e-01 9.659147262573242188e-02 1.010961532592773438e-01 9.852981567382812500e-02 9.463047981262207031e-02 8.920621871948242188e-02 8.404064178466796875e-02 7.977867126464843750e-02 7.568216323852539062e-02 7.172751426696777344e-02 6.794857978820800781e-02 6.413459777832031250e-02 6.020355224609375000e-02 5.610215663909912109e-02 5.172836780548095703e-02 4.701948165893554688e-02 4.196691513061523438e-02 3.660035133361816406e-02 3.096079826354980469e-02 2.508538961410522461e-02 1.900869607925415039e-02 1.276999711990356445e-02 6.415426731109619141e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.225919723510742188e-01 6.568479537963867188e-02 1.776447296142578125e-01 1.101522445678710938e-01 9.438610076904296875e-02 1.188020706176757812e-01 1.058750152587890625e-01 9.889316558837890625e-02 1.020898818969726562e-01 9.856939315795898438e-02 9.542775154113769531e-02 9.463667869567871094e-02 9.228610992431640625e-02 8.887386322021484375e-02 8.467197418212890625e-02 8.035016059875488281e-02 7.625818252563476562e-02 7.229709625244140625e-02 6.842684745788574219e-02 6.461811065673828125e-02 6.078219413757324219e-02 5.685055255889892578e-02 5.276703834533691406e-02 4.847228527069091797e-02 4.392600059509277344e-02 3.911602497100830078e-02 3.405392169952392578e-02 2.876377105712890625e-02 2.327346801757812500e-02 1.761448383331298828e-02 1.182156801223754883e-02 5.935013294219970703e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.213006973266601562e-01 5.789089202880859375e-02 4.776000976562500000e-02 1.977324485778808594e-01 1.324806213378906250e-01 1.378779411315917969e-01 1.173233985900878906e-01 1.067633628845214844e-01 1.081080436706542969e-01 1.031436920166015625e-01 9.884548187255859375e-02 9.722065925598144531e-02 9.458041191101074219e-02 9.191393852233886719e-02 8.973670005798339844e-02 8.710408210754394531e-02 8.390617370605468750e-02 8.025789260864257812e-02 7.642936706542968750e-02 7.260680198669433594e-02 6.882071495056152344e-02 6.506466865539550781e-02 6.131482124328613281e-02 5.752563476562500000e-02 5.364930629730224609e-02 4.964315891265869141e-02 4.546785354614257812e-02 4.109621047973632812e-02 3.651738166809082031e-02 3.173577785491943359e-02 2.676653861999511719e-02 2.163052558898925781e-02 1.635408401489257812e-02 1.096689701080322266e-02 5.503118038177490234e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.250414848327636719e-01 5.932664871215820312e-02 4.794454574584960938e-02 1.949982643127441406e-01 1.203951835632324219e-01 1.057672500610351562e-01 1.385545730590820312e-01 1.286268234252929688e-01 1.240634918212890625e-01 1.144995689392089844e-01 1.072368621826171875e-01 1.037216186523437500e-01 9.974622726440429688e-02 9.612560272216796875e-02 9.336614608764648438e-02 9.061861038208007812e-02 8.790993690490722656e-02 8.529257774353027344e-02 8.248782157897949219e-02 7.938885688781738281e-02 7.602429389953613281e-02 7.250261306762695312e-02 6.891942024230957031e-02 6.531429290771484375e-02 6.169581413269042969e-02 5.805134773254394531e-02 5.435585975646972656e-02 5.057823657989501953e-02 4.668831825256347656e-02 4.265964031219482422e-02 3.847348690032958984e-02 3.412163257598876953e-02 2.960562705993652344e-02 2.493560314178466797e-02 2.012813091278076172e-02 1.520419120788574219e-02 1.018893718719482422e-02 5.110621452331542969e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.268067359924316406e-01 6.205272674560546875e-02 5.041885375976562500e-02 2.015609741210937500e-01 1.236457824707031250e-01 1.066989898681640625e-01 1.367397308349609375e-01 1.229257583618164062e-01 1.163578033447265625e-01 1.220908164978027344e-01 1.194095611572265625e-01 1.152482032775878906e-01 1.093754768371582031e-01 1.039614677429199219e-01 9.979629516601562500e-02 9.599447250366210938e-02 9.254360198974609375e-02 8.949947357177734375e-02 8.661842346191406250e-02 8.381438255310058594e-02 8.103561401367187500e-02 7.816576957702636719e-02 7.513713836669921875e-02 7.194757461547851562e-02 6.863784790039062500e-02 6.525349617004394531e-02 6.182217597961425781e-02 5.835223197937011719e-02 5.483937263488769531e-02 5.126810073852539062e-02 4.761934280395507812e-02 4.387211799621582031e-02 4.000878334045410156e-02 3.601682186126708984e-02 3.188991546630859375e-02 2.762925624847412109e-02 2.324223518371582031e-02 1.874208450317382812e-02 1.414579153060913086e-02 9.474039077758789062e-03 4.750311374664306641e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.497592926025390625e-01 7.980442047119140625e-02 2.156105041503906250e-01 1.330394744873046875e-01 1.135206222534179688e-01 1.428184509277343750e-01 1.269965171813964844e-01 1.184654235839843750e-01 1.223373413085937500e-01 1.182088851928710938e-01 1.146488189697265625e-01 1.140418052673339844e-01 1.116719245910644531e-01 1.081438064575195312e-01 1.037940979003906250e-01 9.943771362304687500e-02 9.550762176513671875e-02 9.189271926879882812e-02 8.855485916137695312e-02 8.547019958496093750e-02 8.254098892211914062e-02 7.969379425048828125e-02 7.686972618103027344e-02 7.400178909301757812e-02 7.104659080505371094e-02 6.799125671386718750e-02 6.484746932983398438e-02 6.163477897644042969e-02 5.836796760559082031e-02 5.505228042602539062e-02 5.168557167053222656e-02 4.825854301452636719e-02 4.475831985473632812e-02 4.117190837860107422e-02 3.748691082000732422e-02 3.369498252868652344e-02 2.979195117950439453e-02 2.577900886535644531e-02 2.166223526000976562e-02 1.745223999023437500e-02 1.316285133361816406e-02 8.811116218566894531e-03 4.416465759277343750e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.495103836059570312e-01 7.082939147949218750e-02 5.797863006591796875e-02 2.409148216247558594e-01 1.604576110839843750e-01 1.664209365844726562e-01 1.409749984741210938e-01 1.278061866760253906e-01 1.291947364807128906e-01 1.230578422546386719e-01 1.178288459777832031e-01 1.159343719482421875e-01 1.129221916198730469e-01 1.099877357482910156e-01 1.077566146850585938e-01 1.050906181335449219e-01 1.018633842468261719e-01 9.821796417236328125e-02 9.448719024658203125e-02 9.090375900268554688e-02 8.751249313354492188e-02 8.431291580200195312e-02 8.128547668457031250e-02 7.838153839111328125e-02 7.555079460144042969e-02 7.274699211120605469e-02 6.992602348327636719e-02 6.705641746520996094e-02 6.412339210510253906e-02 6.112599372863769531e-02 5.807042121887207031e-02 5.496191978454589844e-02 5.180358886718750000e-02 4.859209060668945312e-02 4.532170295715332031e-02 4.198408126831054688e-02 3.857016563415527344e-02 3.507208824157714844e-02 3.148412704467773438e-02 2.780377864837646484e-02 2.403259277343750000e-02 2.017581462860107422e-02 1.624166965484619141e-02 1.224207878112792969e-02 8.191108703613281250e-03 4.104554653167724609e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.557779312133789062e-01 7.326221466064453125e-02 5.863380432128906250e-02 2.395353317260742188e-01 1.466608047485351562e-01 1.279077529907226562e-01 1.673860549926757812e-01 1.546907424926757812e-01 1.486406326293945312e-01 1.366329193115234375e-01 1.275348663330078125e-01 1.230964660644531250e-01 1.182107925415039062e-01 1.138577461242675781e-01 1.106491088867187500e-01 1.075596809387207031e-01 1.046228408813476562e-01 1.019048690795898438e-01 9.907197952270507812e-02 9.599971771240234375e-02 9.272623062133789062e-02 8.938884735107421875e-02 8.610916137695312500e-02 8.294010162353515625e-02 7.989883422851562500e-02 7.697677612304687500e-02 7.414841651916503906e-02 7.138085365295410156e-02 6.864118576049804688e-02 6.589865684509277344e-02 6.312966346740722656e-02 6.031966209411621094e-02 5.746293067932128906e-02 5.455827713012695312e-02 5.160665512084960938e-02 4.860734939575195312e-02 4.555749893188476562e-02 4.245233535766601562e-02 3.928613662719726562e-02 3.605282306671142578e-02 3.274714946746826172e-02 2.936542034149169922e-02 2.590644359588623047e-02 2.237200736999511719e-02 1.876640319824218750e-02 1.509678363800048828e-02 1.137286424636840820e-02 7.606506347656250000e-03 3.810703754425048828e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.599521636962890625e-01 7.750511169433593750e-02 6.227207183837890625e-02 2.501211166381835938e-01 1.519002914428710938e-01 1.298809051513671875e-01 1.661529541015625000e-01 1.483716964721679688e-01 1.396026611328125000e-01 1.460318565368652344e-01 1.422791481018066406e-01 1.368184089660644531e-01 1.293807029724121094e-01 1.226034164428710938e-01 1.174454689025878906e-01 1.128311157226562500e-01 1.087417602539062500e-01 1.052446365356445312e-01 1.020445823669433594e-01 9.903955459594726562e-02 9.616804122924804688e-02 9.329366683959960938e-02 9.033679962158203125e-02 8.729934692382812500e-02 8.423471450805664062e-02 8.120250701904296875e-02 7.824087142944335938e-02 7.536554336547851562e-02 7.257461547851562500e-02 6.985425949096679688e-02 6.718301773071289062e-02 6.453824043273925781e-02 6.189775466918945312e-02 5.924344062805175781e-02 5.656266212463378906e-02 5.384731292724609375e-02 5.109381675720214844e-02 4.829931259155273438e-02 4.546165466308593750e-02 4.257774353027343750e-02 3.964376449584960938e-02 3.665518760681152344e-02 3.360795974731445312e-02 3.049826622009277344e-02 2.732396125793457031e-02 2.408480644226074219e-02 2.078247070312500000e-02 1.742076873779296875e-02 1.400613784790039062e-02 1.054632663726806641e-02 7.051169872283935547e-03 3.531813621520996094e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.908130645751953125e-01 1.005382537841796875e-01 2.709531784057617188e-01 1.653003692626953125e-01 1.395130157470703125e-01 1.750249862670898438e-01 1.543359756469726562e-01 1.428346633911132812e-01 1.468286514282226562e-01 1.410665512084960938e-01 1.360998153686523438e-01 1.348619461059570312e-01 1.315736770629882812e-01 1.269731521606445312e-01 1.214680671691894531e-01 1.160526275634765625e-01 1.112508773803710938e-01 1.069269180297851562e-01 1.030340194702148438e-01 9.954214096069335938e-02 9.633398056030273438e-02 9.332180023193359375e-02 9.043502807617187500e-02 8.759641647338867188e-02 8.475542068481445312e-02 8.189964294433593750e-02 7.904720306396484375e-02 7.622528076171875000e-02 7.345533370971679688e-02 7.074785232543945312e-02 6.810235977172851562e-02 6.551074981689453125e-02 6.295919418334960938e-02 6.043124198913574219e-02 5.791091918945312500e-02 5.538392066955566406e-02 5.283975601196289062e-02 5.027031898498535156e-02 4.767012596130371094e-02 4.503512382507324219e-02 4.236221313476562500e-02 3.964829444885253906e-02 3.688979148864746094e-02 3.408312797546386719e-02 3.122532367706298828e-02 2.831399440765380859e-02 2.534747123718261719e-02 2.232635021209716797e-02 1.925206184387207031e-02 1.612842082977294922e-02 1.296043395996093750e-02 9.755015373229980469e-03 6.520211696624755859e-03 3.265261650085449219e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan 1.938533782958984375e-01 9.053802490234375000e-02 7.296848297119140625e-02 3.053541183471679688e-01 2.008762359619140625e-01 2.067193984985351562e-01 1.732301712036132812e-01 1.554536819458007812e-01 1.561288833618164062e-01 1.475839614868164062e-01 1.402921676635742188e-01 1.372594833374023438e-01 1.329650878906250000e-01 1.288709640502929688e-01 1.257410049438476562e-01 1.221814155578613281e-01 1.180319786071777344e-01 1.134662628173828125e-01 1.088881492614746094e-01 1.045789718627929688e-01 1.005911827087402344e-01 9.692525863647460938e-02 9.355688095092773438e-02 9.042787551879882812e-02 8.747816085815429688e-02 8.465337753295898438e-02 8.190155029296875000e-02 7.918787002563476562e-02 7.649660110473632812e-02 7.382917404174804688e-02 7.119655609130859375e-02 6.860733032226562500e-02 6.606769561767578125e-02 6.357622146606445312e-02 6.112766265869140625e-02 5.871176719665527344e-02 5.631661415100097656e-02 5.393052101135253906e-02 5.154228210449218750e-02 4.914236068725585938e-02 4.672384262084960938e-02 4.428076744079589844e-02 4.180884361267089844e-02 3.930401802062988281e-02 3.676366806030273438e-02 3.418397903442382812e-02 3.156232833862304688e-02 2.889645099639892578e-02 2.618443965911865234e-02 2.342581748962402344e-02 2.062082290649414062e-02 1.777124404907226562e-02 1.488029956817626953e-02 1.195228099822998047e-02 8.993089199066162109e-03 6.009459495544433594e-03 3.008961677551269531e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan 2.061452865600585938e-01 9.531307220458984375e-02 7.485485076904296875e-02 3.085603713989257812e-01 1.858711242675781250e-01 1.597614288330078125e-01 2.085886001586914062e-01 1.908903121948242188e-01 1.818170547485351562e-01 1.654491424560546875e-01 1.529397964477539062e-01 1.464567184448242188e-01 1.395778656005859375e-01 1.334934234619140625e-01 1.289501190185546875e-01 1.246662139892578125e-01 1.206750869750976562e-01 1.170501708984375000e-01 1.133794784545898438e-01 1.095070838928222656e-01 1.054773330688476562e-01 1.014547348022460938e-01 9.758472442626953125e-02 9.393310546875000000e-02 9.051895141601562500e-02 8.733224868774414062e-02 8.434200286865234375e-02 8.151054382324218750e-02 7.879781723022460938e-02 7.616949081420898438e-02 7.359838485717773438e-02 7.106924057006835938e-02 6.857728958129882812e-02 6.612300872802734375e-02 6.371021270751953125e-02 6.133890151977539062e-02 5.900764465332031250e-02 5.671167373657226562e-02 5.444288253784179688e-02 5.219268798828125000e-02 4.995203018188476562e-02 4.771184921264648438e-02 4.546403884887695312e-02 4.320192337036132812e-02 4.092049598693847656e-02 3.861522674560546875e-02 3.628182411193847656e-02 3.391766548156738281e-02 3.151988983154296875e-02 2.908587455749511719e-02 2.661335468292236328e-02 2.410173416137695312e-02 2.155053615570068359e-02 1.895987987518310547e-02 1.633191108703613281e-02 1.366913318634033203e-02 1.097536087036132812e-02 8.255600929260253906e-03 5.515396595001220703e-03 2.761244773864746094e-03 0.000000000000000000e+00
nan nan nan nan nan nan 2.169876098632812500e-01 1.029968261718750000e-01 8.089733123779296875e-02 3.283891677856445312e-01 1.955652236938476562e-01 1.642570495605468750e-01 2.094936370849609375e-01 1.846256256103515625e-01 1.716146469116210938e-01 1.783504486083984375e-01 1.722803115844726562e-01 1.642074584960937500e-01 1.538095474243164062e-01 1.444015502929687500e-01 1.371793746948242188e-01 1.307773590087890625e-01 1.251554489135742188e-01 1.203794479370117188e-01 1.160764694213867188e-01 1.121120452880859375e-01 1.084041595458984375e-01 1.047801971435546875e-01 1.011400222778320312e-01 9.748172760009765625e-02 9.386825561523437500e-02 9.037208557128906250e-02 8.703851699829101562e-02 8.388519287109375000e-02 8.091068267822265625e-02 7.809829711914062500e-02 7.542371749877929688e-02 7.285928726196289062e-02 7.038068771362304688e-02 6.796693801879882812e-02 6.560468673706054688e-02 6.328678131103515625e-02 6.100893020629882812e-02 5.877113342285156250e-02 5.657005310058593750e-02 5.440425872802734375e-02 5.226802825927734375e-02 5.015563964843750000e-02 4.805970191955566406e-02 4.597330093383789062e-02 4.388880729675292969e-02 4.179954528808593750e-02 3.969979286193847656e-02 3.758430480957031250e-02 3.544926643371582031e-02 3.329062461853027344e-02 3.110575675964355469e-02 2.889204025268554688e-02 2.664709091186523438e-02 2.436971664428710938e-02 2.205896377563476562e-02 1.971423625946044922e-02 1.733660697937011719e-02 1.492726802825927734e-02 1.248884201049804688e-02 1.002454757690429688e-02 7.538497447967529297e-03 5.035400390625000000e-03 2.520680427551269531e-03 0.000000000000000000e+00
nan nan nan nan 2.647323608398437500e-01 1.357851028442382812e-01 3.644351959228515625e-01 2.170972824096679688e-01 1.792488098144531250e-01 2.239208221435546875e-01 1.942987442016601562e-01 1.771163940429687500e-01 1.805315017700195312e-01 1.715211868286132812e-01 1.637248992919921875e-01 1.609144210815429688e-01 1.556749343872070312e-01 1.489238739013671875e-01 1.411771774291992188e-01 1.336793899536132812e-01 1.270799636840820312e-01 1.212005615234375000e-01 1.159677505493164062e-01 1.113348007202148438e-01 1.071491241455078125e-01 1.032924652099609375e-01 9.967422485351562500e-02 9.619617462158203125e-02 9.279012680053710938e-02 8.944034576416015625e-02 8.616542816162109375e-02 8.299779891967773438e-02 7.996273040771484375e-02 7.707262039184570312e-02 7.432746887207031250e-02 7.171726226806640625e-02 6.922578811645507812e-02 6.683492660522460938e-02 6.452655792236328125e-02 6.228399276733398438e-02 6.009674072265625000e-02 5.795574188232421875e-02 5.585622787475585938e-02 5.379438400268554688e-02 5.176687240600585938e-02 4.977083206176757812e-02 4.780054092407226562e-02 4.585170745849609375e-02 4.391765594482421875e-02 4.199266433715820312e-02 4.007053375244140625e-02 3.814554214477539062e-02 3.621292114257812500e-02 3.426766395568847656e-02 3.230643272399902344e-02 3.032588958740234375e-02 2.832293510437011719e-02 2.629518508911132812e-02 2.424120903015136719e-02 2.215981483459472656e-02 2.004969120025634766e-02 1.791107654571533203e-02 1.574480533599853516e-02 1.355183124542236328e-02 1.133441925048828125e-02 9.095549583435058594e-03 6.838381290435791016e-03 4.567027091979980469e-03 2.286016941070556641e-03 0.000000000000000000e+00
nan 2.838096618652343750e-01 1.253681182861328125e-01 9.663200378417968750e-02 4.173345565795898438e-01 2.667455673217773438e-01 2.703676223754882812e-01 2.217063903808593750e-01 1.950788497924804688e-01 1.937456130981445312e-01 1.805934906005859375e-01 1.693754196166992188e-01 1.639928817749023438e-01 1.572027206420898438e-01 1.508502960205078125e-01 1.459083557128906250e-01 1.405782699584960938e-01 1.346387863159179688e-01 1.282978057861328125e-01 1.220569610595703125e-01 1.162633895874023438e-01 1.109743118286132812e-01 1.061801910400390625e-01 1.018457412719726562e-01 9.789085388183593750e-02 9.423446655273437500e-02 9.080696105957031250e-02 8.753871917724609375e-02 8.438444137573242188e-02 8.132314682006835938e-02 7.835531234741210938e-02 7.549095153808593750e-02 7.274198532104492188e-02 7.011508941650390625e-02 6.760883331298828125e-02 6.521701812744140625e-02 6.292724609375000000e-02 6.072807312011718750e-02 5.860519409179687500e-02 5.654621124267578125e-02 5.454158782958984375e-02 5.258274078369140625e-02 5.066537857055664062e-02 4.878282546997070312e-02 4.693317413330078125e-02 4.511117935180664062e-02 4.331207275390625000e-02 4.153251647949218750e-02 3.976655006408691406e-02 3.800892829895019531e-02 3.625488281250000000e-02 3.449940681457519531e-02 3.273820877075195312e-02 3.096747398376464844e-02 2.918314933776855469e-02 2.738332748413085938e-02 2.556443214416503906e-02 2.372479438781738281e-02 2.186322212219238281e-02 1.997804641723632812e-02 1.806890964508056641e-02 1.613593101501464844e-02 1.417946815490722656e-02 1.220083236694335938e-02 1.020181179046630859e-02 8.184671401977539062e-03 6.152391433715820312e-03 4.108309745788574219e-03 2.056241035461425781e-03 0.000000000000000000e+00
0.000000000000000000e+00 4.312114715576171875e-01 2.463989257812500000e-01 2.051877975463867188e-01 2.706861495971679688e-01 2.434949874877929688e-01 2.285833358764648438e-01 2.042837142944335938e-01 1.856136322021484375e-01 1.753911972045898438e-01 1.649560928344726562e-01 1.557989120483398438e-01 1.488628387451171875e-01 1.424474716186523438e-01 1.365633010864257812e-01 1.312923431396484375e-01 1.260919570922851562e-01 1.207523345947265625e-01 1.153182983398437500e-01 1.099882125854492188e-01 1.049413681030273438e-01 1.002502441406250000e-01 9.593582153320312500e-02 9.197711944580078125e-02 8.833217620849609375e-02 8.494949340820312500e-02 8.177757263183593750e-02 7.876777648925781250e-02 7.588720321655273438e-02 7.311344146728515625e-02 7.044076919555664062e-02 6.786823272705078125e-02 6.540012359619140625e-02 6.303644180297851562e-02 6.077623367309570312e-02 5.861330032348632812e-02 5.653953552246093750e-02 5.454540252685546875e-02 5.261993408203125000e-02 5.075454711914062500e-02 4.894018173217773438e-02 4.716968536376953125e-02 4.543828964233398438e-02 4.373979568481445312e-02 4.207134246826171875e-02 4.042768478393554688e-02 3.880548477172851562e-02 3.719997406005859375e-02 3.560686111450195312e-02 3.402209281921386719e-02 3.244066238403320312e-02 3.085923194885253906e-02 2.927350997924804688e-02 2.768039703369140625e-02 2.607631683349609375e-02 2.445912361145019531e-02 2.282643318176269531e-02 2.117681503295898438e-02 1.950836181640625000e-02 1.782011985778808594e-02 1.611220836639404297e-02 1.438415050506591797e-02 1.263642311096191406e-02 1.087033748626708984e-02 9.087204933166503906e-03 7.288932800292968750e-03 5.478262901306152344e-03 3.657758235931396484e-03 1.830577850341796875e-03 0.000000000000000000e+00
