nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.618220138549804688e+01 9.608816146850585938e+00 1.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan 5.825374221801757812e+01 4.957872009277343750e+01 3.731499099731445312e+01 2.275558662414550781e+01 1.164424610137939453e+01 1.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan 1.093423843383789062e+02 9.925289916992187500e+01 8.468727874755859375e+01 6.692876434326171875e+01 5.316742706298828125e+01 3.961066436767578125e+01 2.588091087341308594e+01 1.321258258819580078e+01 1.000000000000000000e+00
nan nan nan nan nan nan nan nan nan 1.518164215087890625e+02 1.387579498291015625e+02 1.194318618774414062e+02 1.037290496826171875e+02 8.788015747070312500e+01 7.160662078857421875e+01 5.655155563354492188e+01 4.207932281494140625e+01 2.794481277465820312e+01 1.432517242431640625e+01 1.000000000000000000e+00
nan nan nan nan nan nan 2.277488098144531250e+02 2.124611206054687500e+02 1.908736877441406250e+02 1.648748931884765625e+02 1.450255737304687500e+02 1.258980636596679688e+02 1.083512802124023438e+02 9.149768066406250000e+01 7.506600189208984375e+01 5.935285186767578125e+01 4.421026229858398438e+01 2.949384689331054688e+01 1.514329242706298828e+01 1.000000000000000000e+00
nan nan nan 3.220333557128906250e+02 3.023229675292968750e+02 2.750918273925781250e+02 2.430364837646484375e+02 2.187608947753906250e+02 1.952850189208984375e+02 1.717838897705078125e+02 1.505714111328125000e+02 1.307835235595703125e+02 1.122803268432617188e+02 9.469328308105468750e+01 7.780686950683593750e+01 6.158358383178710938e+01 4.591502380371093750e+01 3.067702293395996094e+01 1.575414848327636719e+01 1.000000000000000000e+00
4.674544982910156250e+02 4.270173950195312500e+02 3.856543579101562500e+02 3.417437438964843750e+02 3.098437500000000000e+02 2.799160461425781250e+02 2.505444183349609375e+02 2.242609252929687500e+02 1.997216491699218750e+02 1.764042205810546875e+02 1.546926422119140625e+02 1.343842926025390625e+02 1.152932281494140625e+02 9.718824768066406250e+01 7.988460540771484375e+01 6.325958633422851562e+01 4.718923187255859375e+01 3.154507064819335938e+01 1.619627952575683594e+01 1.000000000000000000e+00
4.678916015625000000e+02 4.279433288574218750e+02 3.882019653320312500e+02 3.494434509277343750e+02 3.153922119140625000e+02 2.841842041015625000e+02 2.549641876220703125e+02 2.280167694091796875e+02 2.029364013671875000e+02 1.794187011718750000e+02 1.574106445312500000e+02 1.367677764892578125e+02 1.173200302124023438e+02 9.888188171386718750e+01 8.128372192382812500e+01 6.438092803955078125e+01 4.803724288940429688e+01 3.211775207519531250e+01 1.648589897155761719e+01 1.000000000000000000e+00
4.682769775390625000e+02 4.286623535156250000e+02 3.897667541503906250e+02 3.524358825683593750e+02 3.180975036621093750e+02 2.864643554687500000e+02 2.571113586425781250e+02 2.299055328369140625e+02 2.045885009765625000e+02 1.809235534667968750e+02 1.587634429931640625e+02 1.379561614990234375e+02 1.183372421264648438e+02 9.973552703857421875e+01 8.198746490478515625e+01 6.494315338134765625e+01 4.846106338500976562e+01 3.240279388427734375e+01 1.662956428527832031e+01 1.000000000000000000e+00
4.682769775390625000e+02 4.286623535156250000e+02 3.897667541503906250e+02 3.524358825683593750e+02 3.180975036621093750e+02 2.864643554687500000e+02 2.571113586425781250e+02 2.299055328369140625e+02 2.045885009765625000e+02 1.809235534667968750e+02 1.587634429931640625e+02 1.379561614990234375e+02 1.183372421264648438e+02 9.973552703857421875e+01 8.198746490478515625e+01 6.494315338134765625e+01 4.846106338500976562e+01 3.240279388427734375e+01 1.662956428527832031e+01 1.000000000000000000e+00
4.678916015625000000e+02 4.279433288574218750e+02 3.882019653320312500e+02 3.494434509277343750e+02 3.153922119140625000e+02 2.841842041015625000e+02 2.549641876220703125e+02 2.280167694091796875e+02 2.029364013671875000e+02 1.794187011718750000e+02 1.574106445312500000e+02 1.367677764892578125e+02 1.173200302124023438e+02 9.888188171386718750e+01 8.128372192382812500e+01 6.438092803955078125e+01 4.803724288940429688e+01 3.211775207519531250e+01 1.648589897155761719e+01 1.000000000000000000e+00
4.674544982910156250e+02 4.270173950195312500e+02 3.856543579101562500e+02 3.417437438964843750e+02 3.098437500000000000e+02 2.799160461425781250e+02 2.505444183349609375e+02 2.242609252929687500e+02 1.997216491699218750e+02 1.764042205810546875e+02 1.546926422119140625e+02 1.343842926025390625e+02 1.152932281494140625e+02 9.718824768066406250e+01 7.988460540771484375e+01 6.325958633422851562e+01 4.718923187255859375e+01 3.154507064819335938e+01 1.619627952575683594e+01 1.000000000000000000e+00
nan nan nan 3.220333557128906250e+02 3.023229675292968750e+02 2.750918273925781250e+02 2.430364837646484375e+02 2.187608947753906250e+02 1.952850189208984375e+02 1.717838897705078125e+02 1.505714111328125000e+02 1.307835235595703125e+02 1.122803268432617188e+02 9.469328308105468750e+01 7.780686950683593750e+01 6.158358383178710938e+01 4.591502380371093750e+01 3.067702293395996094e+01 1.575414848327636719e+01 1.000000000000000000e+00
nan nan nan nan nan nan 2.277488098144531250e+02 2.124611206054687500e+02 1.908736877441406250e+02 1.648748931884765625e+02 1.450255737304687500e+02 1.258980636596679688e+02 1.083512802124023438e+02 9.149768066406250000e+01 7.506600189208984375e+01 5.935285186767578125e+01 4.421026229858398438e+01 2.949384689331054688e+01 1.514329242706298828e+01 1.000000000000000000e+00
nan nan nan nan nan nan nan nan nan 1.518164215087890625e+02 1.387579498291015625e+02 1.194318618774414062e+02 1.037290496826171875e+02 8.788015747070312500e+01 7.160662078857421875e+01 5.655155563354492188e+01 4.207932281494140625e+01 2.794481277465820312e+01 1.432517242431640625e+01 1.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan 1.093423843383789062e+02 9.925289916992187500e+01 8.468727874755859375e+01 6.692876434326171875e+01 5.316742706298828125e+01 3.961066436767578125e+01 2.588091087341308594e+01 1.321258258819580078e+01 1.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan 5.825374221801757812e+01 4.957872009277343750e+01 3.731499099731445312e+01 2.275558662414550781e+01 1.164424610137939453e+01 1.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.618220138549804688e+01 9.608816146850585938e+00 1.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
