nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 3.982353210449218750e-02 1.238799095153808594e-02 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 5.156242847442626953e-02 2.188491821289062500e-02 1.432216167449951172e-02 5.913662910461425781e-02 2.211654186248779297e-02 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 5.693686008453369141e-02 2.662873268127441406e-02 2.003717422485351562e-02 8.076190948486328125e-02 4.354017972946166992e-02 3.041285276412963867e-02 3.269118070602416992e-02 1.694154739379882812e-02 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 6.927812099456787109e-02 3.598988056182861328e-02 9.585082530975341797e-02 5.616939067840576172e-02 4.435765743255615234e-02 5.274266004562377930e-02 4.110121726989746094e-02 3.109782934188842773e-02 2.427357435226440430e-02 1.295846700668334961e-02 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 7.046365737915039062e-02 3.315377235412597656e-02 2.670454978942871094e-02 1.108007431030273438e-01 7.175719738006591797e-02 7.210242748260498047e-02 5.784034729003906250e-02 4.848146438598632812e-02 4.474985599517822266e-02 3.702402114868164062e-02 2.860373258590698242e-02 2.034670114517211914e-02 1.061886548995971680e-02 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 7.329130172729492188e-02 3.468060493469238281e-02 2.780318260192871094e-02 1.129258871078491211e-01 6.860065460205078125e-02 5.884647369384765625e-02 7.586300373077392578e-02 6.813561916351318359e-02 6.296122074127197266e-02 5.460822582244873047e-02 4.697799682617187500e-02 4.075127840042114258e-02 3.364127874374389648e-02 2.594637870788574219e-02 1.789069175720214844e-02 9.170353412628173828e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 7.410216331481933594e-02 3.644895553588867188e-02 2.969765663146972656e-02 1.182365417480468750e-01 7.230758666992187500e-02 6.187355518341064453e-02 7.859706878662109375e-02 6.947672367095947266e-02 6.421780586242675781e-02 6.566894054412841797e-02 6.196105480194091797e-02 5.699849128723144531e-02 5.065333843231201172e-02 4.407107830047607422e-02 3.763592243194580078e-02 3.084361553192138672e-02 2.364957332611083984e-02 1.609951257705688477e-02 8.171677589416503906e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 8.684802055358886719e-02 4.673719406127929688e-02 1.263740062713623047e-01 7.844471931457519531e-02 6.709408760070800781e-02 8.410978317260742188e-02 7.443976402282714844e-02 6.878626346588134766e-02 7.011175155639648438e-02 6.649148464202880859e-02 6.287908554077148438e-02 6.063365936279296875e-02 5.704116821289062500e-02 5.241847038269042969e-02 4.693543910980224609e-02 4.101693630218505859e-02 3.487765789031982422e-02 2.844768762588500977e-02 2.170896530151367188e-02 1.468610763549804688e-02 7.416665554046630859e-03 0.000000000000000000e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 8.508372306823730469e-02 4.098463058471679688e-02 3.410458564758300781e-02 1.404826641082763672e-01 9.456610679626464844e-02 9.852457046508789062e-02 8.386158943176269531e-02 7.612442970275878906e-02 7.666873931884765625e-02 7.255554199218750000e-02 6.872034072875976562e-02 6.657207012176513672e-02 6.349837779998779297e-02 6.017327308654785156e-02 5.694580078125000000e-02 5.315148830413818359e-02 4.869890213012695312e-02 4.365301132202148438e-02 3.818345069885253906e-02 3.241026401519775391e-02 2.636039257049560547e-02 2.005255222320556641e-02 1.351910829544067383e-02 6.809115409851074219e-03 0.000000000000000000e+00
