nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.000000000000000000e+00 -7.066752314567565918e-01 -2.892049252986907959e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.000000000000000000e+00 -9.133453369140625000e-01 -1.014699339866638184e+00 -1.013203978538513184e+00 -7.526397705078125000e-01 -3.040008544921875000e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.000000000000000000e+00 -9.687957763671875000e-01 -9.892933964729309082e-01 -9.830627441406250000e-01 -9.407094120979309082e-01 -1.042673707008361816e+00 -1.034652709960937500e+00 -7.599232792854309082e-01 -3.045755922794342041e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.000000000000000000e+00 -9.873148798942565918e-01 -9.906311035156250000e-01 -9.890391230583190918e-01 -9.844614863395690918e-01 -1.008026123046875000e+00 -9.973602294921875000e-01 -9.405466914176940918e-01 -1.005661010742187500e+00 -9.026184082031250000e-01 -3.553314208984375000e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.000000000000000000e+00 -9.957427978515625000e-01 -9.968516230583190918e-01 -9.980112910270690918e-01 -1.000076293945312500e+00 -1.007588744163513184e+00 -1.006225585937500000e+00 -9.992472529411315918e-01 -1.023045897483825684e+00 -1.042282104492187500e+00 -1.172963500022888184e+00 -1.169128417968750000e+00 -8.624369502067565918e-01 -3.475748598575592041e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.000000000000000000e+00 -1.000823974609375000e+00 -1.003031373023986816e+00 -1.006083130836486816e+00 -1.010233521461486816e+00 -1.016031861305236816e+00 -1.020706176757812500e+00 -1.027165770530700684e+00 -1.044993042945861816e+00 -1.070505738258361816e+00 -1.115514159202575684e+00 -1.116658568382263184e+00 -1.070612549781799316e+00 -1.190231323242187500e+00 -1.186431884765625000e+00 -8.785858154296875000e-01 -3.545278012752532959e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.000000000000000000e+00 -1.004480957984924316e+00 -1.008361816406250000e+00 -1.013061523437500000e+00 -1.018747925758361816e+00 -1.025604248046875000e+00 -1.033406615257263184e+00 -1.043701171875000000e+00 -1.059255003929138184e+00 -1.079233765602111816e+00 -1.101933836936950684e+00 -1.111384034156799316e+00 -1.113108277320861816e+00 -1.146362304687500000e+00 -1.142913818359375000e+00 -1.094792723655700684e+00 -1.214818358421325684e+00 -1.206781983375549316e+00 -8.874867558479309082e-01 -3.560079038143157959e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.000000000000000000e+00 -1.007369995117187500e+00 -1.012858033180236816e+00 -1.019042968750000000e+00 -1.026102662086486816e+00 -1.034220337867736816e+00 -1.043619751930236816e+00 -1.054992675781250000e+00 -1.069071412086486816e+00 -1.085250854492187500e+00 -1.101603150367736816e+00 -1.113835692405700684e+00 -1.124084472656250000e+00 -1.139190673828125000e+00 -1.144058227539062500e+00 -1.142852783203125000e+00 -1.173355102539062500e+00 -1.163513183593750000e+00 -1.099670410156250000e+00 -1.178288817405700684e+00 -1.059326171875000000e+00 -4.175821840763092041e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.000000000000000000e+00 -1.009745240211486816e+00 -1.016662597656250000e+00 -1.024154663085937500e+00 -1.032394409179687500e+00 -1.041564941406250000e+00 -1.051859498023986816e+00 -1.063557982444763184e+00 -1.076797485351562500e+00 -1.091100096702575684e+00 -1.105382323265075684e+00 -1.118265748023986816e+00 -1.130208373069763184e+00 -1.142267823219299316e+00 -1.151275634765625000e+00 -1.159200072288513184e+00 -1.172231078147888184e+00 -1.174250245094299316e+00 -1.169397950172424316e+00 -1.200393676757812500e+00 -1.226094603538513184e+00 -1.383341431617736816e+00 -1.381927490234375000e+00 -1.022165894508361816e+00 -4.125722348690032959e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.000000000000000000e+00 -1.011739134788513184e+00 -1.019897460937500000e+00 -1.028518676757812500e+00 -1.037765502929687500e+00 -1.047775268554687500e+00 -1.058685302734375000e+00 -1.070597290992736816e+00 -1.083465576171875000e+00 -1.096969604492187500e+00 -1.110544800758361816e+00 -1.123641967773437500e+00 -1.136225342750549316e+00 -1.148396849632263184e+00 -1.159566283226013184e+00 -1.170435547828674316e+00 -1.182139039039611816e+00 -1.191848754882812500e+00 -1.203262329101562500e+00 -1.227798461914062500e+00 -1.261322021484375000e+00 -1.317850708961486816e+00 -1.322687745094299316e+00 -1.271995544433593750e+00 -1.418177247047424316e+00 -1.417093873023986816e+00 -1.052383422851562500e+00 -4.253362119197845459e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.000000000000000000e+00 -1.013432860374450684e+00 -1.022659301757812500e+00 -1.032262206077575684e+00 -1.042368531227111816e+00 -1.053095459938049316e+00 -1.064519286155700684e+00 -1.076670289039611816e+00 -1.089487671852111816e+00 -1.102767944335937500e+00 -1.116205811500549316e+00 -1.129526734352111816e+00 -1.142639160156250000e+00 -1.155532836914062500e+00 -1.168156981468200684e+00 -1.180837035179138184e+00 -1.194030761718750000e+00 -1.207753539085388184e+00 -1.224014282226562500e+00 -1.246220946311950684e+00 -1.273539185523986816e+00 -1.304041504859924316e+00 -1.318979859352111816e+00 -1.324953675270080566e+00 -1.368425965309143066e+00 -1.368141174316406250e+00 -1.314722657203674316e+00 -1.463228821754455566e+00 -1.457209229469299316e+00 -1.074806213378906250e+00 -4.318618774414062500e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.000000000000000000e+00 -1.014892578125000000e+00 -1.025039672851562500e+00 -1.035491943359375000e+00 -1.046356201171875000e+00 -1.057718873023986816e+00 -1.069620728492736816e+00 -1.082082152366638184e+00 -1.095052123069763184e+00 -1.108403563499450684e+00 -1.121973633766174316e+00 -1.135620117187500000e+00 -1.149276733398437500e+00 -1.162948608398437500e+00 -1.176686644554138184e+00 -1.190724730491638184e+00 -1.205403685569763184e+00 -1.221115112304687500e+00 -1.238820433616638184e+00 -1.259516358375549316e+00 -1.282572388648986816e+00 -1.305806517601013184e+00 -1.324234008789062500e+00 -1.340415954589843750e+00 -1.362436890602111816e+00 -1.372324585914611816e+00 -1.375132203102111816e+00 -1.416038513183593750e+00 -1.408259034156799316e+00 -1.335350036621093750e+00 -1.435101866722106934e+00 -1.293205261230468750e+00 -5.107447504997253418e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.000000000000000000e+00 -1.016164183616638184e+00 -1.027109742164611816e+00 -1.038309693336486816e+00 -1.049850463867187500e+00 -1.061792969703674316e+00 -1.074167847633361816e+00 -1.086990356445312500e+00 -1.100229859352111816e+00 -1.113820433616638184e+00 -1.127670288085937500e+00 -1.141708374023437500e+00 -1.155904173851013184e+00 -1.170277953147888184e+00 -1.184916138648986816e+00 -1.199986815452575684e+00 -1.215733885765075684e+00 -1.232477784156799316e+00 -1.250640869140625000e+00 -1.270451903343200684e+00 -1.291437745094299316e+00 -1.312380433082580566e+00 -1.331723570823669434e+00 -1.350039124488830566e+00 -1.368578553199768066e+00 -1.383583068847656250e+00 -1.397448182106018066e+00 -1.417541503906250000e+00 -1.424433350563049316e+00 -1.423233032226562500e+00 -1.465665221214294434e+00 -1.501902222633361816e+00 -1.700116515159606934e+00 -1.703356385231018066e+00 -1.264368653297424316e+00 -5.113499760627746582e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.000000000000000000e+00 -1.017272949218750000e+00 -1.028935790061950684e+00 -1.040802001953125000e+00 -1.052942872047424316e+00 -1.065419554710388184e+00 -1.078267455101013184e+00 -1.091481566429138184e+00 -1.105061888694763184e+00 -1.118977904319763184e+00 -1.133173584938049316e+00 -1.147638916969299316e+00 -1.162353515625000000e+00 -1.177347779273986816e+00 -1.192713379859924316e+00 -1.208567261695861816e+00 -1.225072264671325684e+00 -1.242426514625549316e+00 -1.260808348655700684e+00 -1.280217528343200684e+00 -1.300333619117736816e+00 -1.320551514625549316e+00 -1.340253233909606934e+00 -1.359436035156250000e+00 -1.378247618675231934e+00 -1.395993590354919434e+00 -1.413536071777343750e+00 -1.432233214378356934e+00 -1.448707580566406250e+00 -1.467481017112731934e+00 -1.502426147460937500e+00 -1.548629760742187500e+00 -1.623374938964843750e+00 -1.634836792945861816e+00 -1.578399658203125000e+00 -1.766448974609375000e+00 -1.770825743675231934e+00 -1.320111632347106934e+00 -5.346984863281250000e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.000000000000000000e+00 -1.018249511718750000e+00 -1.030548095703125000e+00 -1.043009400367736816e+00 -1.055704712867736816e+00 -1.068689942359924316e+00 -1.081985473632812500e+00 -1.095611572265625000e+00 -1.109563231468200684e+00 -1.123840332031250000e+00 -1.138427734375000000e+00 -1.153310179710388184e+00 -1.168512940406799316e+00 -1.184061646461486816e+00 -1.200022339820861816e+00 -1.216486573219299316e+00 -1.233561158180236816e+00 -1.251358032226562500e+00 -1.269938111305236816e+00 -1.289265990257263184e+00 -1.309143066406250000e+00 -1.329246520996093750e+00 -1.349291443824768066e+00 -1.369204163551330566e+00 -1.388987183570861816e+00 -1.408599853515625000e+00 -1.428469300270080566e+00 -1.449150085449218750e+00 -1.470687866210937500e+00 -1.495559692382812500e+00 -1.527921080589294434e+00 -1.566818237304687500e+00 -1.609914183616638184e+00 -1.634213805198669434e+00 -1.647946715354919434e+00 -1.708452820777893066e+00 -1.714569091796875000e+00 -1.654810547828674316e+00 -1.849398255348205566e+00 -1.848350524902343750e+00 -1.369010925292968750e+00 -5.513814091682434082e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.000000000000000000e+00 -1.019124388694763184e+00 -1.031982421875000000e+00 -1.044988036155700684e+00 -1.058191895484924316e+00 -1.071645140647888184e+00 -1.085372924804687500e+00 -1.099400877952575684e+00 -1.113744139671325684e+00 -1.128397583961486816e+00 -1.143371582031250000e+00 -1.158676147460937500e+00 -1.174326539039611816e+00 -1.190358519554138184e+00 -1.206827759742736816e+00 -1.223795533180236816e+00 -1.241333007812500000e+00 -1.259501099586486816e+00 -1.278325438499450684e+00 -1.297770142555236816e+00 -1.317713379859924316e+00 -1.337994933128356934e+00 -1.358474731445312500e+00 -1.379096984863281250e+00 -1.399892210960388184e+00 -1.420959472656250000e+00 -1.442591309547424316e+00 -1.465209960937500000e+00 -1.489331603050231934e+00 -1.516143798828125000e+00 -1.546880125999450684e+00 -1.580802917480468750e+00 -1.615257263183593750e+00 -1.644165039062500000e+00 -1.670717835426330566e+00 -1.704846739768981934e+00 -1.724187254905700684e+00 -1.735163331031799316e+00 -1.794311523437500000e+00 -1.791946411132812500e+00 -1.707300782203674316e+00 -1.843009948730468750e+00 -1.666605591773986816e+00 -6.601054072380065918e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.000000000000000000e+00 -1.019902586936950684e+00 -1.033264160156250000e+00 -1.046758055686950684e+00 -1.060429930686950684e+00 -1.074325561523437500e+00 -1.088465332984924316e+00 -1.102884888648986816e+00 -1.117609620094299316e+00 -1.132639527320861816e+00 -1.147989869117736816e+00 -1.163691163063049316e+00 -1.179753661155700684e+00 -1.196217894554138184e+00 -1.213129639625549316e+00 -1.230534911155700684e+00 -1.248474121093750000e+00 -1.266988158226013184e+00 -1.286102294921875000e+00 -1.305776000022888184e+00 -1.325948119163513184e+00 -1.346544861793518066e+00 -1.367507934570312500e+00 -1.388819336891174316e+00 -1.410522460937500000e+00 -1.432749390602111816e+00 -1.455726623535156250e+00 -1.479769349098205566e+00 -1.505284667015075684e+00 -1.532808899879455566e+00 -1.562652587890625000e+00 -1.594253540039062500e+00 -1.626154541969299316e+00 -1.656463623046875000e+00 -1.685905456542968750e+00 -1.716031432151794434e+00 -1.742172241210937500e+00 -1.767344117164611816e+00 -1.800737977027893066e+00 -1.817827820777893066e+00 -1.825233459472656250e+00 -1.888870239257812500e+00 -1.945327758789062500e+00 -2.213539123535156250e+00 -2.228213071823120117e+00 -1.663449645042419434e+00 -6.749572753906250000e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan
-1.000000000000000000e+00 -1.020599365234375000e+00 -1.034413695335388184e+00 -1.048349976539611816e+00 -1.062449097633361816e+00 -1.076746582984924316e+00 -1.091283202171325684e+00 -1.106079101562500000e+00 -1.121159911155700684e+00 -1.136550903320312500e+00 -1.152267456054687500e+00 -1.168334960937500000e+00 -1.184783935546875000e+00 -1.201639771461486816e+00 -1.218943238258361816e+00 -1.236729979515075684e+00 -1.255035400390625000e+00 -1.273890137672424316e+00 -1.293304443359375000e+00 -1.313273072242736816e+00 -1.333760619163513184e+00 -1.354738831520080566e+00 -1.376197814941406250e+00 -1.398142457008361816e+00 -1.420636534690856934e+00 -1.443794250488281250e+00 -1.467791199684143066e+00 -1.492851257324218750e+00 -1.519228577613830566e+00 -1.547154784202575684e+00 -1.576670289039611816e+00 -1.607409119606018066e+00 -1.638636231422424316e+00 -1.669626832008361816e+00 -1.700416564941406250e+00 -1.731198668479919434e+00 -1.761123657226562500e+00 -1.791308045387268066e+00 -1.823465943336486816e+00 -1.853388428688049316e+00 -1.886942505836486816e+00 -1.941914916038513184e+00 -2.012285947799682617e+00 -2.120676755905151367e+00 -2.147544860839843750e+00 -2.087183713912963867e+00 -2.351137876510620117e+00 -2.370594024658203125e+00 -1.779490113258361816e+00 -7.236493229866027832e-01 nan nan nan nan nan nan nan nan nan nan
-1.000000000000000000e+00 -1.021219849586486816e+00 -1.035446166992187500e+00 -1.049784302711486816e+00 -1.064264893531799316e+00 -1.078933715820312500e+00 -1.093836426734924316e+00 -1.108983397483825684e+00 -1.124404907226562500e+00 -1.140136718750000000e+00 -1.156194090843200684e+00 -1.172607421875000000e+00 -1.189402222633361816e+00 -1.206609129905700684e+00 -1.224268555641174316e+00 -1.242406249046325684e+00 -1.261052489280700684e+00 -1.280232787132263184e+00 -1.299962401390075684e+00 -1.320246338844299316e+00 -1.341079711914062500e+00 -1.362457275390625000e+00 -1.384391784667968750e+00 -1.406916260719299316e+00 -1.430086731910705566e+00 -1.453999876976013184e+00 -1.478792786598205566e+00 -1.504618287086486816e+00 -1.531623840332031250e+00 -1.559913635253906250e+00 -1.589467406272888184e+00 -1.620068907737731934e+00 -1.651351928710937500e+00 -1.682998657226562500e+00 -1.714937806129455566e+00 -1.747215270996093750e+00 -1.779815673828125000e+00 -1.813303589820861816e+00 -1.848429322242736816e+00 -1.885320067405700684e+00 -1.927228331565856934e+00 -1.979558348655700684e+00 -2.041226625442504883e+00 -2.109339475631713867e+00 -2.154111146926879883e+00 -2.186594724655151367e+00 -2.282099485397338867e+00 -2.306198120117187500e+00 -2.244228363037109375e+00 -2.528914213180541992e+00 -2.546318054199218750e+00 -1.903069853782653809e+00 -7.705599665641784668e-01 nan nan nan nan nan nan nan
-1.000000000000000000e+00 -1.021774291992187500e+00 -1.036366820335388184e+00 -1.051061034202575684e+00 -1.065897583961486816e+00 -1.080907225608825684e+00 -1.096130371093750000e+00 -1.111602783203125000e+00 -1.127349853515625000e+00 -1.143391966819763184e+00 -1.159764647483825684e+00 -1.176493287086486816e+00 -1.193608641624450684e+00 -1.211140990257263184e+00 -1.229115843772888184e+00 -1.247573852539062500e+00 -1.266535401344299316e+00 -1.286020874977111816e+00 -1.306060791015625000e+00 -1.326670289039611816e+00 -1.347854614257812500e+00 -1.369623780250549316e+00 -1.392003417015075684e+00 -1.415039062500000000e+00 -1.438789367675781250e+00 -1.463330626487731934e+00 -1.488764405250549316e+00 -1.515200257301330566e+00 -1.542732238769531250e+00 -1.571411132812500000e+00 -1.601219177246093750e+00 -1.632041931152343750e+00 -1.663706421852111816e+00 -1.696075439453125000e+00 -1.729120850563049316e+00 -1.762914061546325684e+00 -1.797620177268981934e+00 -1.833658814430236816e+00 -1.871622681617736816e+00 -1.912233948707580566e+00 -1.957094788551330566e+00 -2.007870912551879883e+00 -2.063720703125000000e+00 -2.121337890625000000e+00 -2.172968626022338867e+00 -2.222984313964843750e+00 -2.284466981887817383e+00 -2.327872037887573242e+00 -2.362311124801635742e+00 -2.464001893997192383e+00 -2.483320951461791992e+00 -2.392330169677734375e+00 -2.611788511276245117e+00 -2.384938478469848633e+00 -9.523188471794128418e-01 nan nan nan nan nan
-1.000000000000000000e+00 -1.022267699241638184e+00 -1.037180542945861816e+00 -1.052195191383361816e+00 -1.067347168922424316e+00 -1.082661986351013184e+00 -1.098190307617187500e+00 -1.113957762718200684e+00 -1.129984498023986816e+00 -1.146321654319763184e+00 -1.162979125976562500e+00 -1.179992675781250000e+00 -1.197402954101562500e+00 -1.215220093727111816e+00 -1.233484864234924316e+00 -1.252232909202575684e+00 -1.271479249000549316e+00 -1.291264891624450684e+00 -1.311604857444763184e+00 -1.332519531250000000e+00 -1.354036927223205566e+00 -1.376169800758361816e+00 -1.398961424827575684e+00 -1.422454833984375000e+00 -1.446698546409606934e+00 -1.471766114234924316e+00 -1.497736573219299316e+00 -1.524688720703125000e+00 -1.552691102027893066e+00 -1.581779479980468750e+00 -1.611953735351562500e+00 -1.643170714378356934e+00 -1.675361633300781250e+00 -1.708480834960937500e+00 -1.742556214332580566e+00 -1.777694702148437500e+00 -1.814092040061950684e+00 -1.852094054222106934e+00 -1.892166137695312500e+00 -1.934895873069763184e+00 -1.981046080589294434e+00 -2.031102418899536133e+00 -2.084452390670776367e+00 -2.139328002929687500e+00 -2.193439483642578125e+00 -2.247906923294067383e+00 -2.304908752441406250e+00 -2.358511686325073242e+00 -2.413143157958984375e+00 -2.481461763381958008e+00 -2.530633211135864258e+00 -2.571144104003906250e+00 -2.696147918701171875e+00 -2.820147752761840820e+00 -3.269451856613159180e+00 -3.358189821243286133e+00 -2.579720258712768555e+00 -1.066644668579101562e+00 nan nan
-1.000000000000000000e+00 -1.022705078125000000e+00 -1.037902832031250000e+00 -1.053192138671875000e+00 -1.068618774414062500e+00 -1.084218382835388184e+00 -1.100011229515075684e+00 -1.116032958030700684e+00 -1.132329344749450684e+00 -1.148920655250549316e+00 -1.165837645530700684e+00 -1.183110594749450684e+00 -1.200770020484924316e+00 -1.218851685523986816e+00 -1.237380981445312500e+00 -1.256388306617736816e+00 -1.275899291038513184e+00 -1.295949339866638184e+00 -1.316563963890075684e+00 -1.337773680686950684e+00 -1.359596252441406250e+00 -1.382064819335937500e+00 -1.405222535133361816e+00 -1.429110169410705566e+00 -1.453783631324768066e+00 -1.479298949241638184e+00 -1.505727171897888184e+00 -1.533129334449768066e+00 -1.561559081077575684e+00 -1.591064453125000000e+00 -1.621653199195861816e+00 -1.653325438499450684e+00 -1.686080932617187500e+00 -1.719930052757263184e+00 -1.754931092262268066e+00 -1.791211485862731934e+00 -1.828964233398437500e+00 -1.868459105491638184e+00 -1.910051941871643066e+00 -1.954137206077575684e+00 -2.001088380813598633e+00 -2.051048278808593750e+00 -2.103652954101562500e+00 -2.158083677291870117e+00 -2.213554382324218750e+00 -2.270291566848754883e+00 -2.328754425048828125e+00 -2.388121366500854492e+00 -2.450288057327270508e+00 -2.518067598342895508e+00 -2.586606264114379883e+00 -2.665467500686645508e+00 -2.781505584716796875e+00 -2.930054426193237305e+00 -3.149719238281250000e+00 -3.273078203201293945e+00 -3.314326047897338867e+00 -3.975013732910156250e+00 -4.429035186767578125e+00 -2.140877962112426758e+00
-1.000000000000000000e+00 -1.023081421852111816e+00 -1.038523316383361816e+00 -1.054061889648437500e+00 -1.069732666015625000e+00 -1.085566163063049316e+00 -1.101593017578125000e+00 -1.117848753929138184e+00 -1.134374022483825684e+00 -1.151194214820861816e+00 -1.168340086936950684e+00 -1.185836791992187500e+00 -1.203725218772888184e+00 -1.222035765647888184e+00 -1.240793824195861816e+00 -1.260030150413513184e+00 -1.279780030250549316e+00 -1.300079345703125000e+00 -1.320938110351562500e+00 -1.342402100563049316e+00 -1.364504456520080566e+00 -1.387275695800781250e+00 -1.410753846168518066e+00 -1.434984803199768066e+00 -1.460024476051330566e+00 -1.485923767089843750e+00 -1.512741088867187500e+00 -1.540537476539611816e+00 -1.569361329078674316e+00 -1.599258422851562500e+00 -1.630266785621643066e+00 -1.662404417991638184e+00 -1.695704102516174316e+00 -1.730219483375549316e+00 -1.766029357910156250e+00 -1.803260803222656250e+00 -1.842086791992187500e+00 -1.882731080055236816e+00 -1.925448060035705566e+00 -1.970507264137268066e+00 -2.018124818801879883e+00 -2.068351745605468750e+00 -2.121022462844848633e+00 -2.175799131393432617e+00 -2.232409238815307617e+00 -2.290946960449218750e+00 -2.351696014404296875e+00 -2.414933443069458008e+00 -2.481817960739135742e+00 -2.553915739059448242e+00 -2.632256746292114258e+00 -2.722610473632812500e+00 -2.834355592727661133e+00 -2.968846082687377930e+00 -3.126290082931518555e+00 -3.270077466964721680e+00 -3.429492235183715820e+00 -3.735248565673828125e+00 -3.963691711425781250e+00 -1.993598818778991699e+00
-1.000000000000000000e+00 -1.023396849632263184e+00 -1.039052367210388184e+00 -1.054804444313049316e+00 -1.070678710937500000e+00 -1.086715698242187500e+00 -1.102945923805236816e+00 -1.119405150413513184e+00 -1.136128783226013184e+00 -1.153142333030700684e+00 -1.170481324195861816e+00 -1.188176512718200684e+00 -1.206263184547424316e+00 -1.224767088890075684e+00 -1.243723511695861816e+00 -1.263168334960937500e+00 -1.283121705055236816e+00 -1.303624510765075684e+00 -1.324707031250000000e+00 -1.346405029296875000e+00 -1.368746399879455566e+00 -1.391774535179138184e+00 -1.415529847145080566e+00 -1.440055847167968750e+00 -1.465403199195861816e+00 -1.491625428199768066e+00 -1.518781065940856934e+00 -1.546915650367736816e+00 -1.576087951660156250e+00 -1.606351256370544434e+00 -1.637746214866638184e+00 -1.670316100120544434e+00 -1.704114317893981934e+00 -1.739217162132263184e+00 -1.775711059570312500e+00 -1.813715577125549316e+00 -1.853391051292419434e+00 -1.894920349121093750e+00 -1.938501954078674316e+00 -1.984329223632812500e+00 -2.032544374465942383e+00 -2.083211183547973633e+00 -2.136291503906250000e+00 -2.191678285598754883e+00 -2.249333620071411133e+00 -2.309391021728515625e+00 -2.372149229049682617e+00 -2.438097715377807617e+00 -2.508136749267578125e+00 -2.583521604537963867e+00 -2.665893554687500000e+00 -2.758361816406250000e+00 -2.864461183547973633e+00 -2.984684705734252930e+00 -3.116519212722778320e+00 -3.251447677612304688e+00 -3.398316144943237305e+00 -3.572797775268554688e+00 -3.703285217285156250e+00 -1.869825243949890137e+00
-1.000000000000000000e+00 -1.023661255836486816e+00 -1.039494872093200684e+00 -1.055419921875000000e+00 -1.071462035179138184e+00 -1.087671875953674316e+00 -1.104075074195861816e+00 -1.120697021484375000e+00 -1.137583374977111816e+00 -1.154764771461486816e+00 -1.172266602516174316e+00 -1.190124511718750000e+00 -1.208379149436950684e+00 -1.227050781250000000e+00 -1.246170043945312500e+00 -1.265782713890075684e+00 -1.285919189453125000e+00 -1.306599974632263184e+00 -1.327865600585937500e+00 -1.349754333496093750e+00 -1.372301697731018066e+00 -1.395548462867736816e+00 -1.419532775878906250e+00 -1.444305419921875000e+00 -1.469909667968750000e+00 -1.496398925781250000e+00 -1.523831725120544434e+00 -1.552258849143981934e+00 -1.581731200218200684e+00 -1.612309813499450684e+00 -1.644045472145080566e+00 -1.676994323730468750e+00 -1.711227416992187500e+00 -1.746823668479919434e+00 -1.783874511718750000e+00 -1.822502136230468750e+00 -1.862846374511718750e+00 -1.905059814453125000e+00 -1.949312806129455566e+00 -1.995755553245544434e+00 -2.044509887695312500e+00 -2.095662355422973633e+00 -2.149248838424682617e+00 -2.205291748046875000e+00 -2.263859987258911133e+00 -2.325130462646484375e+00 -2.389413118362426758e+00 -2.457172393798828125e+00 -2.529106140136718750e+00 -2.606140136718750000e+00 -2.689437866210937500e+00 -2.780483245849609375e+00 -2.880439758300781250e+00 -2.988909482955932617e+00 -3.103654146194458008e+00 -3.220880746841430664e+00 -3.339526891708374023e+00 -3.454340219497680664e+00 -3.537001609802246094e+00 -1.782416701316833496e+00
