nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 5.631897971034049988e-02 9.286508709192276001e-02 5.221158266067504883e-02
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 7.292024791240692139e-02 1.269109696149826050e-01 1.618518978357315063e-01 1.659247428178787231e-01 1.337005794048309326e-01 6.459957361221313477e-02
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 8.052096515893936157e-02 1.430037170648574829e-01 1.882378458976745605e-01 2.017158567905426025e-01 1.679905503988265991e-01 1.665884405374526978e-01 1.629354953765869141e-01 1.521180868148803711e-01 7.432812452316284180e-02
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 9.797414392232894897e-02 1.782180219888687134e-01 2.150550633668899536e-01 1.860821396112442017e-01 1.898522526025772095e-01 1.906647086143493652e-01 1.801111549139022827e-01 1.748535782098770142e-01 1.702393591403961182e-01 1.650592833757400513e-01 8.154112100601196289e-02
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 9.965065866708755493e-02 1.772101521492004395e-01 2.354588955640792847e-01 2.579028904438018799e-01 2.171114236116409302e-01 2.116241157054901123e-01 2.005189955234527588e-01 1.966645419597625732e-01 1.933489441871643066e-01 1.875849217176437378e-01 1.828673630952835083e-01 1.789222657680511475e-01 1.757663786411285400e-01 8.728659152984619141e-02
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.036497205495834351e-01 1.845511794090270996e-01 2.453275620937347412e-01 2.684552967548370361e-01 2.283866256475448608e-01 2.331203371286392212e-01 2.363327890634536743e-01 2.238653749227523804e-01 2.158180773258209229e-01 2.083084136247634888e-01 2.031933069229125977e-01 1.989013552665710449e-01 1.944373548030853271e-01 1.905183643102645874e-01 1.873410344123840332e-01 1.851238012313842773e-01 9.215998649597167969e-02
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.047962829470634460e-01 1.882160305976867676e-01 2.525518238544464111e-01 2.784959971904754639e-01 2.380012720823287964e-01 2.439426034688949585e-01 2.486537545919418335e-01 2.385042607784271240e-01 2.355982214212417603e-01 2.330431640148162842e-01 2.264537811279296875e-01 2.200016230344772339e-01 2.140584290027618408e-01 2.091480195522308350e-01 2.049215584993362427e-01 2.010793983936309814e-01 1.977860331535339355e-01 1.952026784420013428e-01 1.935086250305175781e-01 9.645694494247436523e-02
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.228218153119087219e-01 2.253339439630508423e-01 2.759755551815032959e-01 2.421176135540008545e-01 2.514210343360900879e-01 2.582996189594268799e-01 2.490131407976150513e-01 2.472197860479354858e-01 2.461421787738800049e-01 2.415513396263122559e-01 2.378409355878829956e-01 2.340721338987350464e-01 2.291287034749984741e-01 2.239584624767303467e-01 2.190383672714233398e-01 2.146606743335723877e-01 2.108146101236343384e-01 2.074510753154754639e-01 2.046421170234680176e-01 2.024959772825241089e-01 2.011328339576721191e-01 1.003316640853881836e-01
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.203263849020004272e-01 2.150926291942596436e-01 2.882658541202545166e-01 3.196563422679901123e-01 2.719793915748596191e-01 2.687903046607971191e-01 2.579458355903625488e-01 2.566824853420257568e-01 2.565302252769470215e-01 2.527144551277160645e-01 2.499267756938934326e-01 2.473277151584625244e-01 2.438073903322219849e-01 2.401945143938064575e-01 2.363986521959304810e-01 2.321927100419998169e-01 2.278603017330169678e-01 2.236814498901367188e-01 2.198510318994522095e-01 2.164453417062759399e-01 2.135020345449447632e-01 2.110832333564758301e-01 2.092670798301696777e-01 2.081335335969924927e-01 1.038736104965209961e-01
