nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan 0.9 0.9 0.9 0.9 0.9 0.8 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan 0.7 0.7 0.7 0.7 0.7 0.8 0.8 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan 0.7 0.7 0.7 0.7 0.7 0.8 0.8 0.8 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan 0.7 0.7 0.7 0.7 0.7 0.8 0.8 0.8 0.8 nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan 0.7 0.7 0.7 0.7 0.7 0.7 0.8 0.8 0.8 0.8 nan nan nan nan nan nan nan nan nan nan nan nan nan
nan 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.8 0.8 0.8 0.9 0.8 0.7 0.7 0.8 0.9 0.9 0.9 0.9 0.9 0.9 0.9 nan
nan 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 nan
nan 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 nan
nan 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 nan
nan 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 nan
nan 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 nan
nan 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 nan
nan 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 nan
nan 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 nan
nan 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.8 0.8 0.8 0.9 0.8 0.7 0.7 0.8 0.9 0.9 0.9 0.9 0.9 0.9 0.9 nan
nan 0.7 0.7 0.7 0.7 0.7 0.7 0.8 0.8 0.8 0.8 nan nan nan nan nan nan nan nan nan nan nan nan nan
nan 0.7 0.7 0.7 0.7 0.7 0.8 0.8 0.8 0.8 nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan 0.7 0.7 0.7 0.7 0.7 0.8 0.8 0.8 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan 0.7 0.7 0.7 0.7 0.7 0.8 0.8 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan 0.9 0.9 0.9 0.9 0.9 0.8 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
