nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.380 2.215 2.000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan 3.431 3.214 2.908 2.544 2.266 2.000
nan nan nan nan nan nan nan nan nan nan nan 4.709 4.456 4.092 3.648 3.304 2.965 2.622 2.305 2.000
nan nan nan nan nan nan nan nan nan 5.770 5.444 4.961 4.568 4.172 3.765 3.389 3.027 2.674 2.333 2.000
nan nan nan nan nan nan 7.669 7.287 6.747 6.097 5.601 5.122 4.684 4.262 3.852 3.459 3.080 2.712 2.354 2.000
nan nan nan 10.026 9.533 8.852 8.051 7.444 6.857 6.270 5.739 5.245 4.782 4.342 3.920 3.515 3.123 2.742 2.369 2.000
13.661 12.650 11.616 10.519 9.721 8.973 8.239 7.582 6.968 6.385 5.842 5.335 4.857 4.405 3.972 3.556 3.155 2.764 2.380 2.000
13.672 12.674 11.680 10.711 9.860 9.080 8.349 7.675 7.048 6.460 5.910 5.394 4.908 4.447 4.007 3.585 3.176 2.778 2.387 2.000
13.682 12.692 11.719 10.786 9.927 9.137 8.403 7.723 7.090 6.498 5.944 5.424 4.933 4.468 4.025 3.599 3.187 2.785 2.391 2.000
13.682 12.692 11.719 10.786 9.927 9.137 8.403 7.723 7.090 6.498 5.944 5.424 4.933 4.468 4.025 3.599 3.187 2.785 2.391 2.000
13.672 12.674 11.680 10.711 9.860 9.080 8.349 7.675 7.048 6.460 5.910 5.394 4.908 4.447 4.007 3.585 3.176 2.778 2.387 2.000
13.661 12.650 11.616 10.519 9.721 8.973 8.239 7.582 6.968 6.385 5.842 5.335 4.857 4.405 3.972 3.556 3.155 2.764 2.380 2.000
nan nan nan 10.026 9.533 8.852 8.051 7.444 6.857 6.270 5.739 5.245 4.782 4.342 3.920 3.515 3.123 2.742 2.369 2.000
nan nan nan nan nan nan 7.669 7.287 6.747 6.097 5.601 5.122 4.684 4.262 3.852 3.459 3.080 2.712 2.354 2.000
nan nan nan nan nan nan nan nan nan 5.770 5.444 4.961 4.568 4.172 3.765 3.389 3.027 2.674 2.333 2.000
nan nan nan nan nan nan nan nan nan nan nan 4.709 4.456 4.092 3.648 3.304 2.965 2.622 2.305 2.000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan 3.431 3.214 2.908 2.544 2.266 2.000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.380 2.215 2.000
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
